Discipline	Season	Year	Event	Gender	real_g	real_s	real_b	gen_g	gen_s	gen_b	status	text
Swimming	Summer	1996	4 x 100 metres Freestyle Relay	Women	USA	CHN	GER	USA	CHN	GER	accepted	"At the 1996 Summer Olympics in Atlanta, the Women's 4 x 100 metres Freestyle Relay event saw the following teams winning the medals:

- **Gold Medal:** United States
- **Silver Medal:** China
- **Bronze Medal:** Germany

The U.S. team consisted of Amy Van Dyken, Catherine Fox, Jenny Thompson, and Angel Martino. The American team not only won the gold medal but also set a new world record in the process."
Swimming	Summer	1996	4 x 100 metres Medley Relay	Men	USA	RUS	AUS	USA	RUS	GER	accepted	"At the 1996 Summer Olympics in Atlanta, the medals for the Men's 4 x 100 meters Medley Relay event were awarded as follows:

- **Gold**: United States
- **Silver**: Russia
- **Bronze**: Germany

The U.S. team set a world record during this event, showcasing their dominance in swimming at the time."
Swimming	Summer	1996	4 x 100 metres Medley Relay	Women	USA	AUS	CHN	USA	CHN	AUS	accepted	"At the 1996 Summer Olympics in Atlanta, the medals for the Women's Swimming 4 x 100 metres Medley Relay event were awarded as follows:

- **Gold Medal**: United States
- **Silver Medal**: People's Republic of China
- **Bronze Medal**: Australia

These teams secured their respective medals in the event, showcasing impressive performances by their athletes."
Athletics	Summer	1996	4 x 100 metres Relay	Men	CAN	USA	BRA	USA	BRA	NGR	accepted	"In the Men's 4 x 100 metres Relay event at the 1996 Olympic Games held in Atlanta, the medals were awarded to the following teams:

- **Gold Medal:** United States (USA)
- **Silver Medal:** Brazil
- **Bronze Medal:** Nigeria

The US team consisted of Jon Drummond, Tim Harden, Michael Marsh, Dennis Mitchell, and their alternates Leroy Burrell and Maurice Greene. This event was notable for the US team's strong performance, contributing to their rich history in relay events at the Olympic Games."
Athletics	Summer	1996	4 x 100 metres Relay	Women	USA	BAH	JAM	USA	BAH	JAM	accepted	"At the 1996 Summer Olympics in Atlanta, the medals for the Women's 4 x 100 metres Relay event were awarded as follows:

- **Gold Medal:** United States (Team members: Chryste Gaines, Gail Devers, Inger Miller, and Gwen Torrence)
- **Silver Medal:** Bahamas (Team members: Eldece Clarke-Lewis, Chandra Sturrup, Pauline Davis-Thompson, and Savatheda Fynes)
- **Bronze Medal:** Jamaica (Team members: Juliette Cuthbert, Nikole Mitchell, Dahlia Duhaney, and Merlene Ottey)

These teams achieved outstanding performances to secure their places on the podium."
Swimming	Summer	1996	4 x 200 metres Freestyle Relay	Men	USA	SWE	GER	USA	SWE	GER	accepted	"At the 1996 Summer Olympics in Atlanta, the Men's 4 x 200 metres Freestyle Relay event results were as follows:

**Gold Medal:**
- Team USA, consisting of Josh Davis, Joe Hudepohl, Brad Schumacher, and Ryan Berube, with Tom Malchow and Jon Olsen participating in heats.

**Silver Medal:**
- Team Sweden, consisting of Anders Holmertz, Christer Wallin, Anders Lyrbring, and Lars Frölander.

**Bronze Medal:**
- Team Germany, consisting of Christian Tröger, Franky Mühlschlegel, Aimo Heilmann, and Steffen Zesner.

These teams delivered impressive performances to claim the top three spots in this thrilling event."
Swimming	Summer	1996	4 x 200 metres Freestyle Relay	Women	USA	GER	AUS	USA	GER	CHN	accepted	"At the 1996 Olympic Games in Atlanta, the medals for the Women's Swimming 4 x 200 meters Freestyle Relay event were awarded as follows:

- **Gold Medal:** United States 
- **Silver Medal:** Germany 
- **Bronze Medal:** China 

The U.S. team, consisting of Beth Botsford, Amanda Beard, Jenny Thompson, and Cristina Teuscher, secured the top spot on the podium."
Athletics	Summer	1996	4 x 400 metres Relay	Men	USA	GBR	JAM	USA	GBR	JAM	accepted	"In the Men's Athletics 4 x 400 metres Relay event at the 1996 Olympic Games held in Atlanta, the following teams won the medals:

- **Gold Medal:** United States (Team members: Derek Mills, Jason Rouser, Anthuan Maybank, and Alvin Harrison)
- **Silver Medal:** Great Britain (Team members: Iwan Thomas, Roger Black, Jamie Baulch, and Mark Richardson)
- **Bronze Medal:** Jamaica (Team members: Michael McDonald, Roxbert Martin, Greg Haughton, and Davian Clarke)

The United States team set a new Olympic record with their performance."
Athletics	Summer	1996	4 x 400 metres Relay	Women	USA	NGR	GER	USA	NGR	GER	accepted	"At the 1996 Summer Olympics in Atlanta, the Women's Athletics 4 x 400 meters Relay event medals were awarded as follows:

- **Gold Medal:** United States (USA)
  - Team Members: Rochelle Stevens, Maicel Malone, Kim Graham, and Jearl Miles-Clark

- **Silver Medal:** Nigeria (NGR)
  - Team Members: Olabisi Afolabi, Fatima Yusuf, Charity Opara, and Falilat Ogunkoya

- **Bronze Medal:** Germany (GER)
  - Team Members: Uta Rohländer, Anja Rücker, Linda Kisabaka, and Grit Breuer

These teams achieved outstanding performances, leading to their respective podium finishes."
Basketball	Summer	1996	Basketball	Men	USA	SCG	LTU	USA	YUG	LTU	accepted	"At the 1996 Summer Olympics in Atlanta, the Men's Basketball event results were as follows:

- **Gold Medal:** United States
- **Silver Medal:** Yugoslavia
- **Bronze Medal:** Lithuania

The United States team, often referred to as ""Dream Team III,"" successfully defended their title with a strong performance throughout the tournament."
Basketball	Summer	1996	Basketball	Women	USA	BRA	AUS	USA	BRA	AUS	accepted	"At the 1996 Summer Olympics in Atlanta, the medals for the Women's Basketball event were won by the following teams:

- **Gold Medal:** United States
- **Silver Medal:** Brazil
- **Bronze Medal:** Australia

The United States team won the gold medal match against Brazil with a final score of 111-87. Australia secured the bronze medal by defeating Ukraine. This was a significant event for the United States Women's Basketball team, solidifying their dominance in the sport."
Rowing	Summer	1996	Coxed Eights	Men	NED	GER	RUS	NED	GER	RUS	accepted	"At the 1996 Summer Olympics in Atlanta, the Men's Rowing Coxed Eights event saw the following medalists:

- **Gold**: The Netherlands
- **Silver**: Germany
- **Bronze**: Russia

These teams demonstrated outstanding performance in a highly competitive event."
Rowing	Summer	1996	Coxed Eights	Women	ROU	CAN	BLR	ROU	CAN	USA	accepted	"At the 1996 Olympic Games in Atlanta, Georgia, the medals for the Women's Rowing Coxed Eights event were awarded as follows:

- **Gold Medal**: Romania
- **Silver Medal**: Canada
- **Bronze Medal**: United States

These teams put on strong performances and secured their places on the podium during this competitive rowing event."
Field Hockey	Summer	1996	Field Hockey	Men	NED	ESP	AUS	NED	ESP	GER	accepted	"At the 1996 Summer Olympics in Atlanta, the medals in the Men's Field Hockey event were won by the following teams:

- **Gold Medal**: Netherlands
- **Silver Medal**: Spain
- **Bronze Medal**: Germany

The Netherlands emerged victorious to take the top prize, while Spain secured the silver medal, and Germany clinched the bronze medal in a competitive tournament."
Field Hockey	Summer	1996	Field Hockey	Women	AUS	KOR	NED	AUS	KOR	NED	accepted	"At the 1996 Summer Olympics in Atlanta, the medals in the Women's Field Hockey event were awarded to the following teams:

- **Gold Medal:** Australia
- **Silver Medal:** South Korea
- **Bronze Medal:** Netherlands

Australia secured the gold medal by defeating South Korea in the final, and the Netherlands clinched the bronze by winning the third-place playoff."
Fencing	Summer	1996	Foil, Team	Men	RUS	POL	CUB	ITA	POL	FRA	accepted	"In the 1996 Summer Olympics held in Atlanta, the medals for the Men's Team Foil event in fencing were awarded as follows:

- **Gold Medal:** Italy (represented by Massimiliano Montecchio, Marco Arpino, Alessandro Puccini, Fabio Scrucca, and Angelo Scuri)
- **Silver Medal:** Poland (represented by Adam Krzesiński, Jarosław Rodzewicz, Ryszard Sobczak, Marian Sypniewski, and Norbert Jaskot)
- **Bronze Medal:** France (represented by Lionel Plumenail, Franck Boidin, Jean-Noël Ferrari, Hugues Obry, and Patrice Lhotellier)

These teams performed exceptionally well, showing great skill and teamwork throughout the competition."
Fencing	Summer	1996	Foil, Team	Women	ITA	ROU	GER	ITA	ROU	RUS	accepted	"At the 1996 Summer Olympics in Atlanta, the medals for the Women's Team Foil event in fencing were awarded as follows:

- **Gold Medal**: Italy (Team members: Giovanna Trillini, Valentina Vezzali, Diana Bianchedi, Francesca Bortolozzi, and Bice Vanzetta)
- **Silver Medal**: Romania
- **Bronze Medal**: Russia

These teams showcased exceptional skill and teamwork to reach the podium in this highly competitive event."
Football	Summer	1996	Football	Men	NGR	ARG	BRA	NGR	ARG	BRA	accepted	"At the 1996 Summer Olympics, which were held in Atlanta, the Men's Football (soccer) event saw the following teams win medals:

- **Gold Medal:** Nigeria
- **Silver Medal:** Argentina
- **Bronze Medal:** Brazil

Nigeria's victory was particularly notable as it marked the first time an African nation won the gold medal in men's football at the Olympics."
Football	Summer	1996	Football	Women	USA	CHN	NOR	USA	CHN	NOR	accepted	"In the 1996 Summer Olympics held in Atlanta, Georgia, the Women's Football (Soccer) event saw the following teams winning the medals:

- **Gold Medal:** United States
- **Silver Medal:** China
- **Bronze Medal:** Norway

This was the inaugural women's football event at the Olympics, and the United States won the gold medal by defeating China 2-1 in the final match. Norway claimed the bronze medal by defeating Brazil in the third-place play-off."
Handball	Summer	1996	Handball	Men	CRO	SWE	ESP	CRO	SWE	ESP	accepted	"In the 1996 Summer Olympics held in Atlanta, the results for the Men's Handball event were as follows:

- **Gold Medal:** Croatia
- **Silver Medal:** Sweden
- **Bronze Medal:** Spain

Croatia defeated Sweden in the final to grab the gold, while Spain secured the bronze by overcoming their opponents in the third-place match. This marked Croatia's first Olympic gold medal in Men's Handball."
Handball	Summer	1996	Handball	Women	DEN	KOR	HUN	DEN	KOR	HUN	accepted	"In the 1996 Summer Olympics held in Atlanta, the medals for the Women's Handball event were awarded as follows:

- **Gold Medal:** Denmark
- **Silver Medal:** South Korea
- **Bronze Medal:** Hungary

Denmark won the gold by defeating South Korea, while Hungary claimed the bronze in their respective matches."
Indoor Volleyball	Summer	1996	Indoor Volleyball	Men	NED	ITA	SCG	NED	ITA	YUG	accepted	"At the 1996 Summer Olympics held in Atlanta, the medals in the Men's Indoor Volleyball event were won by the following teams:

- **Gold Medal:** Netherlands
- **Silver Medal:** Italy
- **Bronze Medal:** Yugoslavia

The Netherlands team secured the gold medal by defeating Italy in the final match."
Indoor Volleyball	Summer	1996	Indoor Volleyball	Women	CUB	CHN	BRA	CUB	CHN	BRA	accepted	"At the 1996 Summer Olympics held in Atlanta, the medals in the Women's Indoor Volleyball event were awarded to the following teams:

- **Gold Medal**: Cuba
- **Silver Medal**: China
- **Bronze Medal**: Brazil

Cuba emerged as the champion after defeating China in the final match, while Brazil won the bronze medal after triumphing over Russia in the third-place match."
Rowing	Summer	1996	Quadruple Sculls	Men	GER	USA	AUS	GER	RUS	ITA	accepted	"At the 1996 Summer Olympics in Atlanta, the Men's Rowing Quadruple Sculls event saw the following teams win medals:

- **Gold:** Team Germany (Frank Richter, Andreas Hajek, Stephan Volkert, André Willms)
- **Silver:** Team Russia (Sergey Kinyakin, Igor Zuborenko, Aleksandr Motin, Nikolay Spinev)
- **Bronze:** Team Italy (Rossano Galtarossa, Simone Raineri, Alessio Sartori, Agostino Abbagnale)

These athletes and teams distinguished themselves through their outstanding performances to secure their places on the podium."
Rowing	Summer	1996	Quadruple Sculls	Women	GER	UKR	CAN	GER	UKR	RUS	accepted	"At the 1996 Summer Olympics held in Atlanta, Georgia, the medals for the Women's Rowing Quadruple Sculls event were awarded as follows:

- **Gold Medal**: Germany
- **Silver Medal**: Ukraine
- **Bronze Medal**: Russia

These teams demonstrated exceptional prowess in rowing, making their nations proud with their outstanding performances."
Archery	Summer	1996	Team	Men	USA	KOR	ITA	KOR	USA	ITA	accepted	"At the 1996 Olympic Games in Atlanta, the medals in the Men's Archery Team event were awarded as follows:

- **Gold Medal**: South Korea
- **Silver Medal**: United States
- **Bronze Medal**: Italy

These teams demonstrated exceptional skill and coordination to secure their places on the podium."
Archery	Summer	1996	Team	Women	KOR	GER	POL	KOR	GER	POL	accepted	"During the 1996 Summer Olympics held in Atlanta, the medals for the Women's Archery Team event were awarded as follows:

- **Gold Medal**: South Korea
- **Silver Medal**: Germany
- **Bronze Medal**: Poland

South Korea's women's archery team continued their dominance in the sport, securing the gold medal, while Germany and Poland clinched the silver and bronze medals, respectively."
Artistic Gymnastics	Summer	1996	Team All-Around	Men	RUS	CHN	UKR	RUS	CHN	UKR	accepted	"At the 1996 Summer Olympics held in Atlanta, the medals for the Men's Artistic Gymnastics Team All-Around event were awarded as follows:

- **Gold Medal**: Russia
- **Silver Medal**: China
- **Bronze Medal**: Ukraine

These teams distinguished themselves through their exceptional performances in the various apparatuses that comprise the team all-around competition in artistic gymnastics."
Artistic Gymnastics	Summer	1996	Team All-Around	Women	USA	RUS	ROU	USA	RUS	ROU	accepted	"At the 1996 Summer Olympics in Atlanta, the Women's Artistic Gymnastics Team All-Around event saw the following teams win medals:

- **Gold Medal:** The United States team, famously known as the ""Magnificent Seven""—comprising Shannon Miller, Dominique Moceanu, Kerri Strug, Dominique Dawes, Amy Chow, Jaycie Phelps, and Amanda Borden.
- **Silver Medal:** The Russian team.
- **Bronze Medal:** The Romanian team.

The event was particularly memorable for Kerri Strug's courageous performance, where she completed a vault on an injured ankle to help secure the gold medal for the United States."
Fencing	Summer	1996	Épée, Team	Men	ITA	RUS	FRA	RUS	ITA	FRA	accepted	"At the 1996 Summer Olympics in Atlanta, the medals for the Men's Fencing Épée Team event were awarded as follows:

- **Gold Medal**: Russia
- **Silver Medal**: Italy
- **Bronze Medal**: France

These teams demonstrated exceptional skill and teamwork to reach the podium in this event."
Fencing	Summer	1996	Épée, Team	Women	FRA	ITA	RUS	ITA	FRA	RUS	accepted	"In the 1996 Summer Olympics, held in Atlanta, the medals for the Women's Team Épée event in fencing were awarded as follows:

- **Gold Medal**: Italy
- **Silver Medal**: France
- **Bronze Medal**: Russia

These teams excelled in their performances to secure their respective positions on the podium."
Biathlon	Winter	1998	4 x 7.5 kilometres Relay	Men	GER	NOR	RUS	GER	NOR	RUS	accepted	"In the Men's Biathlon 4 x 7.5 kilometers Relay event at the 1998 Winter Olympics held in Nagano, Japan, the medals were awarded as follows:

- **Gold Medal**: Germany
- **Silver Medal**: Norway
- **Bronze Medal**: Russia

These teams excelled in the demanding conditions of the relay race held at the Nozawa Onsen venue."
Biathlon	Winter	1998	4 x 7.5 kilometres Relay	Women	GER	RUS	NOR	GER	RUS	NOR	accepted	"In the Women's Biathlon 4 x 7.5 kilometres Relay event at the 1998 Winter Olympics in Nagano, the medals were awarded as follows:

- **Gold**: Germany
- **Silver**: Russia
- **Bronze**: Norway

These results highlight the strong performances by these countries in biathlon during the 1998 Winter Games."
Curling	Winter	1998	Curling	Men	SUI	CAN	NOR	SUI	CAN	NOR	accepted	"In the 1998 Winter Olympics, held in Nagano, Japan, the Men's Curling event saw the following medal winners:

- **Gold Medal:** Switzerland
- **Silver Medal:** Canada
- **Bronze Medal:** Norway

These countries' teams performed exceptionally well in the tournament to claim their respective places on the podium."
Curling	Winter	1998	Curling	Women	CAN	DEN	SWE	CAN	DEN	SWE	accepted	"In the 1998 Winter Olympics held in Nagano, Japan, the Women's Curling event awarded medals to the following teams:

- **Gold Medal:** Canada
- **Silver Medal:** Denmark
- **Bronze Medal:** Sweden

These teams competed in a series of matches culminating in the final round where the medal placements were determined. The Canadian team emerged victorious, securing the gold medal."
Ice Hockey	Winter	1998	Ice Hockey	Men	CZE	RUS	FIN	CZE	RUS	FIN	accepted	"The medals for the Men's Ice Hockey event at the 1998 Winter Olympics in Nagano, Japan, were awarded as follows:

- **Gold Medal:** Czech Republic
- **Silver Medal:** Russia
- **Bronze Medal:** Finland

This event was notable because it was the first time that professional NHL players were allowed to participate in the Winter Olympics. The Czech Republic's victory was particularly historic, as it marked their first gold medal in Olympic ice hockey."
Ice Hockey	Winter	1998	Ice Hockey	Women	USA	CAN	FIN	USA	CAN	FIN	accepted	"At the 1998 Winter Olympic Games held in Nagano, Japan, the Women's Ice Hockey event made its debut. The medal winners were as follows:

- **Gold Medal:** United States
- **Silver Medal:** Canada
- **Bronze Medal:** Finland

The United States defeated Canada in the gold medal game, marking a significant milestone for women's ice hockey in the Olympics."
Swimming	Summer	2000	4 x 100 metres Freestyle Relay	Men	AUS	USA	BRA	AUS	USA	BRA	accepted	"At the 2000 Olympic Games in Sydney, the Men's Swimming 4 x 100 metres Freestyle Relay event saw the following teams win medals:

- **Gold Medal:** Australia, with team members Michael Klim, Chris Fydler, Ashley Callus, and Ian Thorpe. 
- **Silver Medal:** United States, with team members Anthony Ervin, Neil Walker, Jason Lezak, and Gary Hall Jr.
- **Bronze Medal:** Brazil, with team members Fernando Scherer, Gustavo Borges, Carlos Jayme, and Edvaldo Valerio.

The race was notable as it marked a significant victory for Australia, breaking the United States' long-standing dominance in this event."
Swimming	Summer	2000	4 x 100 metres Freestyle Relay	Women	USA	NED	SWE	AUS	USA	NED	accepted	"At the 2000 Olympic Games in Sydney, the medals for the Women's Swimming 4 x 100 meters Freestyle Relay event were awarded as follows:

- **Gold Medal:** The Australian team, consisting of Liesl Jones, Sarah Ryan, Elka Graham, and Susie O'Neill.
- **Silver Medal:** The United States team, consisting of Dara Torres, Jenny Thompson, Courtney Shealy, and Amy Van Dyken.
- **Bronze Medal:** The Netherlands team, consisting of Inge de Bruijn, Wilma van Rijn, Thamar Henneken, and Manon van Rooijen.

These teams delivered outstanding performances, contributing to the excitement of the swimming competitions at the Sydney 2000 Olympics."
Swimming	Summer	2000	4 x 100 metres Medley Relay	Men	USA	AUS	GER	USA	AUS	GER	accepted	"In the 2000 Summer Olympics held in Sydney, Australia, the Men's 4 x 100 metres Medley Relay event saw exceptional performances from multiple teams. The medals were awarded as follows:

- **Gold Medal**: The United States team, consisting of Lenny Krayzelburg (backstroke), Ed Moses (breaststroke), Ian Crocker (butterfly), and Gary Hall Jr. (freestyle). They finished with a time of 3:33.73, setting a new world record.
  
- **Silver Medal**: The Australian team, which consisted of Matt Welsh (backstroke), Regan Harrison (breaststroke), Geoff Huegill (butterfly), and Michael Klim (freestyle). They completed the relay with a time of 3:35.27.
  
- **Bronze Medal**: The German team, with Stev Theloke (backstroke), Jens Kruppa (breaststroke), Thomas Rupprath (butterfly), and Torsten Spanneberg (freestyle). Their finishing time was 3:35.88.

These teams demonstrated remarkable skill and coordination to secure their places on the podium in this highly competitive and exciting event."
Swimming	Summer	2000	4 x 100 metres Medley Relay	Women	USA	AUS	JPN	AUS	USA	CAN	accepted	"At the 2000 Summer Olympics in Sydney, the Women's 4 x 100 metres Medley Relay event saw the following teams win the medals:

- **Gold Medal:** Australia, with the team consisting of Dyana Calub, Leisel Jones, Petria Thomas, and Susie O'Neill.
- **Silver Medal:** United States, with the team consisting of B.J. Bedford, Megan Quann (now Megan Jendrick), Jenny Thompson, and Dara Torres.
- **Bronze Medal:** Canada, with the team consisting of Kelly Stefanyshyn, Lauren van Oosten, Jessica Deglau, and Marianne Limpert.

These teams delivered impressive performances to secure their respective places on the podium."
Athletics	Summer	2000	4 x 100 metres Relay	Men	USA	BRA	CUB	USA	BRA	CUB	accepted	"At the 2000 Summer Olympics in Sydney, the medals for the Men's Athletics 4 x 100 metres Relay event were awarded as follows:

- **Gold Medal**: United States team, consisting of Jon Drummond, Bernard Williams, Brian Lewis, and Maurice Greene. 

- **Silver Medal**: Brazil team, consisting of Vicente de Lima, Edson Ribeiro, André da Silva, and Claudinei Quirino da Silva.

- **Bronze Medal**: Cuba team, consisting of Iván García, Freddy Mayola, Luis Alberto Pérez-Rionda, and José Angel César.

The event was held at the Olympic Stadium, and the United States team won with a time of 37.61 seconds."
Athletics	Summer	2000	4 x 100 metres Relay	Women	BAH	JAM	USA	BAH	JAM	USA	accepted	"In the Women's 4 x 100 metres Relay event at the 2000 Sydney Olympic Games, the medals were awarded as follows:

- **Gold Medal**: The Bahamas team, consisting of Savatheda Fynes, Chandra Sturrup, Pauline Davis-Thompson, and Debbie Ferguson.
- **Silver Medal**: The Jamaica team, consisting of Tayna Lawrence, Veronica Campbell, Beverly McDonald, and Merlene Ottey.
- **Bronze Medal**: The United States team, consisting of Chryste Gaines, Torri Edwards, Nanceen Perry, and Marion Jones.

However, it should be noted that Marion Jones later admitted to using performance-enhancing drugs, leading to the disqualification of the U.S. team and the redistribution of medals. The new bronze medalists were the French team."
Swimming	Summer	2000	4 x 200 metres Freestyle Relay	Men	AUS	USA	NED	USA	AUS	NED	accepted	"The Men's 4 x 200 metres Freestyle Relay event at the 2000 Summer Olympics in Sydney had the following medal winners:

- **Gold:** United States (USA) team, consisting of Josh Davis, Scott Goldblatt, Ryan Berube, and Gary Hall Jr.
- **Silver:** Australia (AUS) team, consisting of Michael Klim, Daniel Kowalski, Ted Cieslak, and Ian Thorpe.
- **Bronze:** Netherlands (NED) team, consisting of Pieter van den Hoogenband, Johan Kenkhuis, Marcel Wouda, and Martijn Zuijdweg.

These teams displayed extraordinary performances, with the USA winning gold and setting a new world record in the process."
Swimming	Summer	2000	4 x 200 metres Freestyle Relay	Women	USA	AUS	GER	USA	AUS	GER	accepted	"At the 2000 Olympic Games in Sydney, the medals for the Women's 4 x 200 metres Freestyle Relay event were awarded as follows:

- **Gold Medal:** United States
- **Silver Medal:** Australia
- **Bronze Medal:** Germany

The U.S. team set a new world record with their victory in this event."
Athletics	Summer	2000	4 x 400 metres Relay	Men	NGR	JAM	BAH	USA	NGR	JAM	accepted	"In the Men's 4 x 400 metres Relay at the 2000 Olympic Games held in Sydney, the medal winners were:

- **Gold:** United States (Team members: Alvin Harrison, Antonio Pettigrew, Calvin Harrison, and Michael Johnson)
- **Silver:** Nigeria (Team members: Clement Chukwu, Jude Monye, Sunday Bada, and Enefiok Udo-Obong)
- **Bronze:** Jamaica (Team members: Michael McDonald, Greg Haughton, Danny McFarlane, and Chris Williams)

However, it's worth noting that the United States was later stripped of their gold medals due to Antonio Pettigrew's admission of using performance-enhancing drugs. As a result, Nigeria was eventually awarded the gold medals, Jamaica was moved up to silver, and the Bahamas received the bronze medals."
Athletics	Summer	2000	4 x 400 metres Relay	Women	USA	JAM	RUS	USA	JAM	RUS	accepted	"At the 2000 Olympic Games in Sydney, the medals for the Women's 4 x 400 metres Relay event were won by the following teams:

- **Gold Medal**: United States (Team members: Jearl Miles Clark, Monique Hennagan, Marion Jones, and LaTasha Colander-Richardson)
- **Silver Medal**: Jamaica (Team members: Sandra Farmer-Patrick, Catherine Scott, Deon Hemmings, and Lorraine Graham)
- **Bronze Medal**: Russia (Team members: Svetlana Pospelova, Olga Kotlyarova, Natalya Nazarova, and Irina Privalova)

Please note that possible subsequent disqualifications or changes can affect medal standings, but this information reflects the results as they were originally recorded."
Basketball	Summer	2000	Basketball	Men	USA	FRA	LTU	USA	FRA	LTU	accepted	"At the 2000 Summer Olympics held in Sydney, Australia, the medals for the Men's Basketball event were awarded as follows:

- **Gold Medal**: United States
- **Silver Medal**: France
- **Bronze Medal**: Lithuania

The United States defeated France in the gold medal game to claim the top spot on the podium, while Lithuania won the bronze medal by defeating Australia."
Basketball	Summer	2000	Basketball	Women	USA	AUS	BRA	USA	AUS	BRA	accepted	"At the 2000 Summer Olympics in Sydney, the medals in Women's Basketball were awarded as follows:

- **Gold Medal**: United States 
- **Silver Medal**: Australia
- **Bronze Medal**: Brazil

The United States team won the gold by defeating Australia in the final with a score of 76-54. Brazil secured the bronze by defeating South Korea. 

For more information, you can refer to official Olympic records or other reputable sources that cover Olympic history."
Rowing	Summer	2000	Coxed Eights	Men	GBR	AUS	CRO	GBR	AUS	CRO	accepted	"At the 2000 Sydney Olympic Games, the medals for the Men's Rowing Coxed Eights event were awarded as follows:

- **Gold Medal**: Great Britain
- **Silver Medal**: Australia
- **Bronze Medal**: Croatia

These teams demonstrated exceptional skill and coordination in securing their places on the podium."
Rowing	Summer	2000	Coxed Eights	Women	ROU	NED	CAN	ROU	NED	AUS	accepted	"In the Women's Rowing Coxed Eights event at the 2000 Summer Olympics in Sydney, the medals were awarded as follows:

- **Gold Medal**: Romania
- **Silver Medal**: Netherlands
- **Bronze Medal**: Australia

The Romania team delivered an impressive performance to secure the gold medal, continuing their strong tradition in rowing."
Field Hockey	Summer	2000	Field Hockey	Men	NED	KOR	AUS	NED	KOR	AUS	accepted	"The medals for the Men's Field Hockey event at the 2000 Olympic Games in Sydney were awarded as follows:

- **Gold Medal**: The Netherlands
- **Silver Medal**: South Korea
- **Bronze Medal**: Australia

These teams emerged victorious after a series of competitive matches, with the Netherlands ultimately claiming the top spot."
Field Hockey	Summer	2000	Field Hockey	Women	AUS	ARG	NED	AUS	ARG	NED	accepted	"At the 2000 Summer Olympics in Sydney, the medals for Women's Field Hockey were awarded as follows:

- **Gold Medal:** Australia
- **Silver Medal:** Argentina
- **Bronze Medal:** The Netherlands

Australia took the top spot, securing the gold medal in a dominant performance, while Argentina and the Netherlands followed with silver and bronze, respectively."
Fencing	Summer	2000	Foil, Team	Men	FRA	CHN	ITA	FRA	CHN	GER	accepted	"At the 2000 Summer Olympics in Sydney, the Men's Fencing Foil Team event results were as follows:

- **Gold Medal**: France
- **Silver Medal**: China
- **Bronze Medal**: Germany

These teams succeeded in the event held during the Games, showcasing their skill and teamwork in the fencing competition."
Fencing	Summer	2000	Foil, Team	Women	ITA	POL	GER	ITA	POL	GER	accepted	"In the 2000 Summer Olympics held in Sydney, the Women's Fencing Foil Team event saw the following teams winning the medals:

- **Gold Medal**: Italy
- **Silver Medal**: Poland
- **Bronze Medal**: Germany

These teams demonstrated exceptional skill and teamwork to secure their places on the podium."
Football	Summer	2000	Football	Men	CMR	ESP	CHI	CMR	ESP	CHI	accepted	"In the 2000 Summer Olympics, held in Sydney, the medals for the Men's Football (soccer) event were awarded as follows:

- **Gold Medal**: Cameroon
- **Silver Medal**: Spain
- **Bronze Medal**: Chile

Cameroon won the gold medal by defeating Spain in the final match, which was decided by a penalty shootout after a 2-2 draw in regular and extra time. Chile secured the bronze medal by winning the third-place play-off against the United States."
Football	Summer	2000	Football	Women	NOR	USA	GER	NOR	USA	GER	accepted	"At the 2000 Summer Olympics in Sydney, the medals for the Women's Football (Soccer) event were awarded as follows:

- **Gold Medal:** Norway
- **Silver Medal:** United States
- **Bronze Medal:** Germany

Norway clinched the gold medal by defeating the United States 3-2 after extra time in the final, and Germany secured the bronze medal with a 2-0 win against Brazil."
Handball	Summer	2000	Handball	Men	RUS	SWE	ESP	RUS	SWE	ESP	accepted	"In the 2000 Olympic Games held in Sydney, the medals for the Men's Handball event were awarded as follows:

- **Gold Medal**: Russia
- **Silver Medal**: Sweden
- **Bronze Medal**: Spain

Russia defeated Sweden in the final to claim the gold medal, while Spain won the bronze medal match."
Handball	Summer	2000	Handball	Women	DEN	HUN	NOR	DEN	HUN	NOR	accepted	"At the 2000 Summer Olympics in Sydney, the medals in the Women's Handball event were awarded as follows:

- **Gold Medal**: Denmark
- **Silver Medal**: Hungary
- **Bronze Medal**: Norway

Denmark's victory marked their successful defense of the title, having also won the gold medal at the 1996 Atlanta Olympics."
Indoor Volleyball	Summer	2000	Indoor Volleyball	Men	SCG	RUS	ITA	YUG	RUS	ITA	accepted	"At the 2000 Summer Olympics in Sydney, the medals for the Men's Indoor Volleyball event were awarded as follows:

- **Gold Medal**: Yugoslavia
- **Silver Medal**: Russia
- **Bronze Medal**: Italy

These matches took place as part of the volleyball tournament held from September 17 to October 1, 2000."
Indoor Volleyball	Summer	2000	Indoor Volleyball	Women	CUB	RUS	BRA	CUB	RUS	BRA	accepted	"In the Women's Indoor Volleyball event at the 2000 Olympic Games held in Sydney, the following teams won the medals:

- **Gold Medal:** Cuba
- **Silver Medal:** Russia
- **Bronze Medal:** Brazil

Cuba secured the gold medal by defeating Russia in the final match, while Brazil secured the bronze by winning their respective match."
